,ID,Repl1_F1,Repl1_F2,Repl1_F3,Repl1_F4,Repl1_F5,Repl1_F6,Repl1_F7,Repl1_F8,Repl1_F9,Repl1_F10,Repl1_F11,Repl1_F12,Repl1_F13,Repl1_F1415,Repl1_F1617,Repl1_F18,Repl2_F1,Repl2_F2,Repl2_F3,Repl2_F4,Repl2_F5,Repl2_F6,Repl2_F7,Repl2_F8,Repl2_F9,Repl2_F10,Repl2_F11,Repl2_F12,Repl2_F13,Repl2_F1415,Repl2_F1617,Repl2_F18,Repl3_F1,Repl3_F2,Repl3_F3,Repl3_F4,Repl3_F5,Repl3_F6,Repl3_F7,Repl3_F8,Repl3_F9,Repl3_F10,Repl3_F11,Repl3_F12,Repl3_F13,Repl3_F1415,Repl3_F1617,Repl3_F18,Average_F1,Average_F2,Average_F3,Average_F4,Average_F5,Average_F6,Average_F7,Average_F8,Average_F9,Average_F10,Average_F11,Average_F12,Average_F13,Average_F1415,Average_F1617,Average_F18,SpCorAv,Average_Sum_readcount,Feature_subtype
4156,ssr1765,0,0,0,0,0.248907135,0.440635454,0.167769898,0.109541869,0,0.033145645,0,0,0,0,0,0,0,0,0.006138165,0,0,0.191228394,0.525431722,0.085337233,0,0.050660245,0,0,0,0.141204241,0,0,0,0,0.036419759,0,0,0,0.530946915,0.058602427,0.020470322,0.067301417,0.169995345,0.075815674,0.04044814,0,0,0,0.00E+00,0.00E+00,1.42E-02,0.00E+00,8.30E-02,2.11E-01,4.08E-01,8.45E-02,6.82E-03,5.04E-02,5.67E-02,2.53E-02,1.35E-02,4.71E-02,0.00E+00,0.00E+00,0.336174084,2.242005086,mRNA
4157,ssr1765-5UTR(Kopf),0,0,0,0.031706914,0,0.406681977,0.28557214,0.089867593,0.066197772,0.061183168,0,0,0.058790435,0,0,0,0,0,0.00640794,0.070775343,0.040344617,0.137943792,0.310223099,0.074239859,0.127766172,0.070515704,0.06226554,0.02965627,0.008180593,0.024568369,0.035206915,0,0.001905786,0,0.051827932,0.031883449,0.173225055,0.084302398,0.232484792,0.062546596,0.014565369,0.131690278,0.181436685,0,0.014390152,0.021647294,0,0,6.35E-04,0.00E+00,1.94E-02,4.48E-02,7.12E-02,2.10E-01,2.76E-01,7.56E-02,6.95E-02,8.78E-02,8.12E-02,9.89E-03,2.71E-02,1.54E-02,1.17E-02,0.00E+00,0.642501233,4.854293969,5UTR
4158,ssr1766,0,0,0,0,0.209421476,0.23832949,0.145657681,0.087044319,0.015086613,0.055775098,0.061279758,0.040555309,0.026796931,0.058252475,0.061800849,0,0,0,0.002782468,0.03687865,0,0.372038658,0.485042573,0.038683893,0.041609158,0.0229646,0,0,0,0,0,0,0,0,0.008984496,0.198974605,0,0.175368278,0.287150304,0.04337041,0.022724475,0.074712521,0.18871491,0,0,0,0,0,0.00E+00,0.00E+00,3.92E-03,7.86E-02,6.98E-02,2.62E-01,3.06E-01,5.64E-02,2.65E-02,5.12E-02,8.33E-02,1.35E-02,8.93E-03,1.94E-02,2.06E-02,0.00E+00,0.452726022,5.433423583,mRNA
4159,ssr1789,0,0,0,0,0.188095349,0.42415505,0.191638577,0.044455459,0.090335269,0.029222272,0.02201577,0.006070903,0.004011351,0,0,0,0,0,0,0,0,0.248373424,0.312453035,0.243906649,0.057871501,0.059621306,0.030083291,0.035820705,0,0.011870087,0,0,0,0,0,0,0,0.07504727,0.592082295,0.105173193,0.045382091,0.028420043,0.08075884,0.024011583,0.042701102,0.006423583,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.27E-02,2.49E-01,3.65E-01,1.31E-01,6.45E-02,3.91E-02,4.43E-02,2.20E-02,1.56E-02,6.10E-03,0.00E+00,0.00E+00,0.791747158,8.733860227,mRNA
4160,ssr1789-3UTR(Kopf),0,0,0,0,0.193255699,0.329898344,0.213840444,0.037800069,0.118337334,0.045035967,0.033929651,0.009356185,0.018546306,0,0,0,0,0,0,0,0.04815806,0.409090749,0.23392498,0.141788335,0.019063791,0.094693845,0.009290544,0,0,0.043989696,0,0,0,0,0,0,0,0.116633493,0.536076355,0.163453206,0,0.022084274,0,0.111951631,0.039817934,0.009983107,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.05E-02,2.85E-01,3.28E-01,1.14E-01,4.58E-02,5.39E-02,1.44E-02,4.04E-02,1.95E-02,1.80E-02,0.00E+00,0.00E+00,0.657847793,5.981136867,3UTR
4161,ssr1853,0,0,0,0,0,0.422663136,0.234738076,0.174344932,0.064212502,0.029674143,0.008607139,0,0,0,0.065760072,0,0,0,0.007296917,0.096712863,0,0.097565729,0.200843018,0.152170565,0.327355326,0.105391642,0,0.012663939,0,0,0,0,0,0,0,0,0,0.120190043,0.393601484,0.148621277,0.031148799,0.068273093,0.129337263,0.108828042,0,0,0,0,0.00E+00,0.00E+00,2.43E-03,3.22E-02,0.00E+00,2.13E-01,2.76E-01,1.58E-01,1.41E-01,6.78E-02,4.60E-02,4.05E-02,0.00E+00,0.00E+00,2.19E-02,0.00E+00,0.679200925,3.481763343,mRNA
4162,ssr1880,0,0,0,0,0.175311884,0.192122181,0.273426947,0.045720437,0.126293763,0.054472496,0.041039038,0.022633233,0,0,0.06898002,0,0,0,0,0,0.088179301,0.202870753,0.385493251,0,0.127932511,0.144490128,0.051034055,0,0,0,0,0,0,0.002781115,0.006303566,0,0,0.246078448,0.371121632,0.114108329,0,0.058184715,0.121369678,0.059050113,0.021002405,0,0,0,0.00E+00,9.27E-04,2.10E-03,0.00E+00,8.78E-02,2.14E-01,3.43E-01,5.33E-02,8.47E-02,8.57E-02,7.11E-02,2.72E-02,7.00E-03,0.00E+00,2.30E-02,0.00E+00,0.561508801,6.300693675,mRNA
4163,ssr1951,0,0,0,0.028137813,0,0.167562414,0.496283017,0.099689516,0.058746194,0.045201471,0.077551174,0.019739934,0,0.007088468,0,0,0,0,0,0,0.109982174,0.272495775,0.267116012,0.094411628,0.059863939,0.102122512,0.042435026,0.040422506,0.011150427,0,0,0,0,0,0.003593065,0,0.144109666,0.210398959,0.33641099,0.102593436,0.021205179,0.039838541,0.056602912,0.037361341,0.047885913,0,0,0,0.00E+00,0.00E+00,1.20E-03,9.38E-03,8.47E-02,2.17E-01,3.67E-01,9.89E-02,4.66E-02,6.24E-02,5.89E-02,3.25E-02,1.97E-02,2.36E-03,0.00E+00,0.00E+00,0.749919255,9.660924002,mRNA
4164,ssr1966,0,0,0,0,0.442588913,0.167894258,0.29850303,0.028856228,0.042511831,0.019645741,0,0,0,0,0,0,0.003228672,0,0.015801541,0,0.149230604,0.369739092,0.090609874,0.219684503,0.059074247,0.06520759,0,0.027423876,0,0,0,0,0,0,0,0,0,0,0.214151503,0.307276243,0.019515306,0.192484671,0.081032217,0.108417889,0.07712217,0,0,0,1.08E-03,0.00E+00,5.27E-03,0.00E+00,1.97E-01,1.79E-01,2.01E-01,1.85E-01,4.04E-02,9.24E-02,2.70E-02,4.53E-02,2.57E-02,0.00E+00,0.00E+00,0.00E+00,0.522241535,3.97124545,mRNA
4165,ssr2047,0,0,0.002451969,0,0.275157295,0.324737068,0.227334492,0.10405143,0.042287333,0.009770997,0,0.014209417,0,0,0,0,0,0,0.003990048,0,0.075364453,0.280088504,0.347774531,0.090142883,0.00745842,0.016465572,0.072695701,0.08309765,0.022922238,0,0,0,0,0,0,0,0.324245082,0.184098144,0.18132012,0.065041996,0.022719718,0.052287816,0.075470161,0.058902713,0.03591425,0,0,0,0.00E+00,0.00E+00,2.15E-03,0.00E+00,2.25E-01,2.63E-01,2.52E-01,8.64E-02,2.42E-02,2.62E-02,4.94E-02,5.21E-02,1.96E-02,0.00E+00,0.00E+00,0.00E+00,0.837874701,8.1482068,mRNA
4166,ssr2061,0,0,0,0,0.116898149,0.295632168,0.147828143,0.068594481,0.123512128,0.093400245,0.063851372,0.060367454,0.029915859,0,0,0,0,0,0,0.038411333,0,0.258333764,0.265895275,0.08729847,0.061396126,0.079730044,0.05632146,0.013412591,0.051797523,0.055557471,0.031845943,0,0,0,0,0,0.09925049,0.096603281,0.188705335,0.099545843,0.077889734,0.064020602,0.1039554,0.19575376,0.04946962,0.024805933,0,0,0.00E+00,0.00E+00,0.00E+00,1.28E-02,7.20E-02,2.17E-01,2.01E-01,8.51E-02,8.76E-02,7.91E-02,7.47E-02,8.98E-02,4.37E-02,2.68E-02,1.06E-02,0.00E+00,0.693197297,12.2053597,mRNA
4167,ssr2062,0,8.44E-05,0.000606519,0.005010144,0.127463203,0.28458681,0.293895324,0.088590871,0.061810212,0.057018112,0.030224317,0.019731032,0.011612156,0.004130684,0.009494983,0.00574127,0,0.00010925,0.000132011,0.002187086,0.063271112,0.28991736,0.274179825,0.142351727,0.048735656,0.053114646,0.044254701,0.022796251,0.021866775,0.017082155,0.006255754,0.013745692,0,0,0,0,0.039226989,0.122374124,0.417796561,0.181949582,0.029093073,0.04101311,0.05899603,0.043539183,0.035427531,0.012066589,0.013453228,0.005064,0.00E+00,6.46E-05,2.46E-04,2.40E-03,7.67E-02,2.32E-01,3.29E-01,1.38E-01,4.65E-02,5.04E-02,4.45E-02,2.87E-02,2.30E-02,1.11E-02,9.73E-03,8.18E-03,0.92848428,425.0289585,mRNA
4168,ssr2062-3UTR(Kopf),0.001119303,0.000284078,0,0,0.087508298,0.145429691,0.24451044,0.048903673,0.13328567,0.100992811,0.046822758,0.074241077,0.024527406,0.015068377,0.054107298,0.023199121,0,0,0.000280035,0.001855784,0.060827356,0.168493456,0.164432889,0.117770903,0.062814896,0.077425881,0.111224322,0.081649085,0.045045312,0.053146633,0.016155169,0.038878277,0,0,0,0,0.048452617,0.089604549,0.289375055,0.125962916,0.021185141,0.07500938,0.104882267,0.08751658,0.070840982,0.049650543,0.037519969,0,3.73E-04,9.47E-05,9.33E-05,6.19E-04,6.56E-02,1.35E-01,2.33E-01,9.75E-02,7.24E-02,8.45E-02,8.76E-02,8.11E-02,4.68E-02,3.93E-02,3.59E-02,2.07E-02,0.801826618,45.30486567,3UTR
4169,ssr2062-5UTR(Kopf),0,0,0.000399309,0.006596972,0.092607297,0.302195198,0.309775347,0.102838673,0.068005047,0.050919322,0.025175136,0.018512283,0.009173997,0.004985721,0.008815699,0,0,0,0.000429641,0.005694434,0.032460423,0.278615552,0.309436443,0.157542663,0.064248719,0.025708246,0.038355924,0.015658654,0.017277571,0.012354493,0.012392947,0.02982429,0,0,0,0,0.062065296,0.07413941,0.445831658,0.21595088,0.020400245,0.055372586,0.064022502,0.021085432,0.028123027,0.007050973,0.005957992,0,0.00E+00,0.00E+00,2.76E-04,4.10E-03,6.24E-02,2.18E-01,3.55E-01,1.59E-01,5.09E-02,4.40E-02,4.25E-02,1.84E-02,1.82E-02,8.13E-03,9.06E-03,9.94E-03,0.882511416,67.35449812,5UTR
4170,ssr2067,0,0,0,0,0,0.10035151,0.60215818,0.077614013,0.085757411,0.052840752,0.081278134,0,0,0,0,0,0,0,0,0,0.069871296,0.234942634,0.118788516,0.064286582,0.096807083,0.038163576,0.033698532,0.025680279,0,0,0.060973506,0.256787996,0,0,0,0,0,0,0.77483214,0,0,0.122247149,0.017154539,0.06120558,0,0.024560592,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.33E-02,1.12E-01,4.99E-01,4.73E-02,6.09E-02,7.11E-02,4.40E-02,2.90E-02,0.00E+00,8.19E-03,2.03E-02,8.56E-02,0.320629686,5.082541283,mRNA
4171,ssr2078,0,0,0,0,0,0.39479978,0.189190327,0.086896562,0.234294535,0.017323703,0.007613379,0.03149112,0,0,0.038390594,0,0,0,0.015036684,0.072942053,0.028401451,0,0.289712635,0.097626773,0.303560027,0.124102571,0.04383315,0,0,0,0.024784656,0,0,0,0.02238712,0,0,0.081830324,0.289136399,0.151781215,0.035345639,0.220794865,0.176116255,0.008640007,0.013968177,0,0,0,0.00E+00,0.00E+00,1.25E-02,2.43E-02,9.47E-03,1.59E-01,2.56E-01,1.12E-01,1.91E-01,1.21E-01,7.59E-02,1.34E-02,4.66E-03,0.00E+00,2.11E-02,0.00E+00,0.563518127,5.050890341,mRNA
4172,ssr2078-5UTR(Kopf),0,0,0,0,0,0.214777714,0.053698809,0.269934758,0.234322764,0.056546314,0.024850835,0.020558038,0,0,0.125310768,0,0,0,0.004651255,0.21576601,0.043926704,0,0.021337141,0.032332564,0.347775437,0.211135643,0.084742406,0,0,0,0.038332839,0,0,0,0,0,0,0,0.06890705,0.098871589,0.110517375,0.522321551,0.172085464,0,0.027296971,0,0,0,0.00E+00,0.00E+00,1.55E-03,7.19E-02,1.46E-02,7.16E-02,4.80E-02,1.34E-01,2.31E-01,2.63E-01,9.39E-02,6.85E-03,9.10E-03,0.00E+00,5.45E-02,0.00E+00,0.504735321,2.436453616,5UTR
4173,ssr2130,0,0,0,0,0,0.115112425,0.038373939,0.074192019,0.043720733,0.06061321,0.088793816,0.06610981,0.038828511,0.116060052,0.358195486,0,0,0,0,0,0.064724667,0.229091649,0.047159447,0.142923159,0.204974628,0.197973982,0.024973073,0.035683054,0.05249634,0,0,0,0,0,0.01320733,0,0,0.064448431,0.211057401,0.127510171,0.055675473,0.054914204,0.069353363,0.082481819,0.066006855,0.033098326,0,0.222246626,0.00E+00,0.00E+00,4.40E-03,0.00E+00,2.16E-02,1.36E-01,9.89E-02,1.15E-01,1.01E-01,1.05E-01,6.10E-02,6.14E-02,5.24E-02,4.97E-02,1.19E-01,7.41E-02,0.30110072,5.176651717,mRNA
4174,ssr2142,0,0,0,0.02351674,0.138439282,0.210065456,0.247789725,0.083317506,0.070578815,0.051051396,0.054843414,0.028871578,0.010901087,0.017772986,0.062852015,0,0,0,0,0.005020995,0.014310783,0.322455266,0.243298296,0.105335542,0.045320395,0.09379829,0.02760804,0.049967537,0.066740653,0.026144201,0,0,0,0,0.001473236,0,0.088988193,0.07795323,0.367249615,0.160655413,0.029929755,0.04920086,0.077672187,0.047111444,0.059139417,0.015568735,0.025057915,0,0.00E+00,0.00E+00,4.91E-04,9.51E-03,8.06E-02,2.03E-01,2.86E-01,1.16E-01,4.86E-02,6.47E-02,5.34E-02,4.20E-02,4.56E-02,1.98E-02,2.93E-02,0.00E+00,0.783126872,20.03236535,mRNA
4175,ssr2142-3UTR(Kopf),0,0,0,0.060519483,0.191836886,0.152475761,0.263388709,0.04288292,0.03158818,0.080287122,0.076984118,0.026535702,0.042080333,0.015246047,0.01617474,0,0,0,0,0.020684225,0,0.187799665,0.343638435,0.184422255,0.023337437,0,0.034119786,0.043335499,0.059769839,0,0.10289286,0,0,0,0,0,0,0.070123435,0.265901323,0.138738074,0.02423119,0.039833115,0.176073964,0.033654282,0.119698477,0.081028796,0.050717345,0,0.00E+00,0.00E+00,0.00E+00,2.71E-02,6.39E-02,1.37E-01,2.91E-01,1.22E-01,2.64E-02,4.00E-02,9.57E-02,3.45E-02,7.38E-02,3.21E-02,5.66E-02,0.00E+00,0.580160926,5.638619883,3UTR
4176,ssr2153,4.11E-05,8.86E-05,0.001001194,0.013376036,0.111970763,0.220738035,0.353364313,0.125815174,0.073934798,0.041444215,0.023473976,0.010982404,0.007471782,0.003040158,0.009427934,0.00382958,2.51E-05,2.55E-05,0.000676652,0.011210378,0.090118295,0.24618152,0.311041898,0.171817003,0.055710268,0.041694311,0.030371947,0.011663357,0.008952493,0.007959841,0.003928939,0.008540181,8.23E-05,6.79E-05,0.001341201,0.009738629,0.106703175,0.1375464,0.424809917,0.204365325,0.013791633,0.023921144,0.031134626,0.015516206,0.016262961,0.005675343,0.004500726,0.004624812,4.95E-05,6.07E-05,1.01E-03,1.14E-02,1.03E-01,2.01E-01,3.63E-01,1.67E-01,4.78E-02,3.57E-02,2.83E-02,1.27E-02,1.09E-02,5.56E-03,5.95E-03,5.66E-03,0.949019608,2012.950119,mRNA
4177,ssr2153-3UTR(Kopf),0,4.75E-05,0.000745695,0.0043632,0.086238058,0.198341773,0.365204389,0.136079298,0.093305386,0.04339725,0.028512951,0.012829107,0.007257361,0.003879444,0.011386923,0.008411627,0,0,0.00019246,0.005420571,0.070886635,0.225007456,0.300072773,0.201097365,0.066285349,0.039710926,0.035503156,0.014028783,0.012622912,0.008163051,0.009318586,0.011689979,0,0,0.000407856,0.006021707,0.060971403,0.147277351,0.392931405,0.241538816,0.014879902,0.031243971,0.035305664,0.017250978,0.0270546,0.008548562,0.01282422,0.003743567,0.00E+00,1.58E-05,4.49E-04,5.27E-03,7.27E-02,1.90E-01,3.53E-01,1.93E-01,5.82E-02,3.81E-02,3.31E-02,1.47E-02,1.56E-02,6.86E-03,1.12E-02,7.95E-03,0.944553527,632.3547503,3UTR
4178,ssr2153-5UTR(Kopf),0,0,0,0.004299597,0.0638617,0.193411442,0.338793095,0.139991741,0.104129825,0.06409206,0.032815947,0.019757155,0.011958363,0.005415765,0.019305415,0.002167895,0.000116424,0,0,0.000944001,0.04372195,0.220939606,0.333594994,0.165365215,0.051923155,0.057020123,0.055279988,0.016563873,0.017730816,0.014336559,0.007630832,0.014832465,0,0,0.0004154,0,0.066643006,0.071960169,0.449303111,0.213307378,0.015760061,0.035982798,0.056350717,0.02886089,0.030794934,0.011451179,0.013927743,0.005242614,3.88E-05,0.00E+00,1.38E-04,1.75E-03,5.81E-02,1.62E-01,3.74E-01,1.73E-01,5.73E-02,5.24E-02,4.81E-02,2.17E-02,2.02E-02,1.04E-02,1.36E-02,7.41E-03,0.930563339,208.8254669,5UTR
4179,ssr2194,0,0,0,0.014539387,0.10534282,0.239768155,0.216475021,0.105598826,0.037944208,0.031562877,0.055484704,0.048450141,0.040438035,0,0.031086954,0.073308872,0,0,0,0.010002824,0.071274843,0.181638623,0.356599814,0.0734473,0.036679205,0.034258568,0.038500509,0.047153041,0.026014051,0.034722979,0.037318991,0.052389251,0,0,0.006090905,0,0,0.118888304,0.414952893,0.080856385,0.028243817,0.021104266,0.010661371,0.071322456,0.060881568,0.007632079,0,0.179365956,0.00E+00,0.00E+00,2.03E-03,8.18E-03,5.89E-02,1.80E-01,3.29E-01,8.66E-02,3.43E-02,2.90E-02,3.49E-02,5.56E-02,4.24E-02,1.41E-02,2.28E-02,1.02E-01,0.77125703,15.18287647,mRNA
4180,ssr2194-3UTR(Kopf),0,0,0,0.008856074,0.144371872,0.198783444,0.221113909,0.042357872,0.11093839,0.042722751,0.052571931,0.018638795,0.024631177,0.026772227,0.018935348,0.089306211,0,0,0.001597162,0.02116868,0.090502099,0.256264277,0.245448185,0.09714646,0.029855043,0.075795862,0.023279281,0.06098191,0.015292434,0.082668608,0,0,0,0,0.006620078,0,0.06637907,0.226130128,0.306237037,0.123832483,0.011162769,0.018350229,0.115876218,0.041343408,0.044113937,0.016590294,0.023364351,0,0.00E+00,0.00E+00,2.74E-03,1.00E-02,1.00E-01,2.27E-01,2.58E-01,8.78E-02,5.07E-02,4.56E-02,6.39E-02,4.03E-02,2.80E-02,4.20E-02,1.41E-02,2.98E-02,0.695294275,17.0545672,3UTR
4181,ssr2227,0,0,0.003423538,0,0.051224762,0.090682198,0.161945707,0.020038731,0.08856492,0.040927982,0.05995643,0.074399104,0.111427584,0.064118836,0.090699401,0.142590809,0,0,0,0,0.022361168,0.18995256,0.11947988,0.041147742,0.115074242,0.087938133,0.051766392,0.016437108,0.045341271,0.068085589,0.078054301,0.164361613,0,0,0.008345479,0.030803773,0,0,0.350956427,0.085607138,0.042216417,0.115664385,0.087646329,0.14332671,0.055611421,0.020914248,0.058907675,0,0.00E+00,0.00E+00,3.92E-03,1.03E-02,2.45E-02,9.35E-02,2.11E-01,4.89E-02,8.20E-02,8.15E-02,6.65E-02,7.81E-02,7.08E-02,5.10E-02,7.59E-02,1.02E-01,0.424439137,11.77713893,mRNA
4182,ssr2315,0,0,0,0,0,0.124035686,0.279103062,0.383727457,0.070664802,0,0,0.142468993,0,0,0,0,0,0,0,0.181114623,0,0.121807859,0.083582143,0.031663391,0.255433259,0.263156548,0,0.063242178,0,0,0,0,0,0,0,0,0.372988066,0,0.125146523,0.056114702,0.094086426,0.154666588,0.065111557,0,0.061969729,0.069916408,0,0,0.00E+00,0.00E+00,0.00E+00,6.04E-02,1.24E-01,8.19E-02,1.63E-01,1.57E-01,1.40E-01,1.39E-01,2.17E-02,6.86E-02,2.07E-02,2.33E-02,0.00E+00,0.00E+00,0.282910837,3.16084045,mRNA
4183,ssr2317,0,0,0,0,0.140902397,0.254527315,0.341094427,0.074805619,0.087004584,0.048248296,0.009424019,0.023388269,0.020605074,0,0,0,0,0,0,0,0.184730057,0.228846903,0.257978212,0.016996485,0.082267894,0.090809302,0.115822543,0.008486889,0,0.014061715,0,0,0,0,0.020295959,0,0,0.079231314,0.477968793,0.225339432,0,0.033755086,0.056840878,0.076050838,0,0.030517701,0,0,0.00E+00,0.00E+00,6.77E-03,0.00E+00,1.09E-01,1.88E-01,3.59E-01,1.06E-01,5.64E-02,5.76E-02,6.07E-02,3.60E-02,6.87E-03,1.49E-02,0.00E+00,0.00E+00,0.683697216,6.458778333,mRNA
4184,ssr2333,0,0,0,0,0.198924275,0.226383282,0.031444687,0.082681244,0.214956009,0.006622423,0.034924875,0.062599036,0.031817177,0.006916573,0.102730419,0,0,0,0,0.059612781,0.084953839,0.300692394,0.151308058,0.072952693,0.033629724,0.098990153,0.087408549,0.02081578,0.022967882,0.017244574,0.049423571,0,0,0,0.003813723,0,0,0,0.179625984,0.082844083,0,0.095141522,0.160210753,0.083360521,0.177893455,0.028672228,0.18843773,0,0.00E+00,0.00E+00,1.27E-03,1.99E-02,9.46E-02,1.76E-01,1.21E-01,7.95E-02,8.29E-02,6.69E-02,9.42E-02,5.56E-02,7.76E-02,1.76E-02,1.14E-01,0.00E+00,0.35986671,5.760558983,mRNA
4185,ssr2340,0,0,0.037739202,0,0.282336826,0.142804396,0.142816046,0.027611997,0.020339397,0.225583801,0.066092677,0.054675659,0,0,0,0,0,0,0,0.029925724,0.170587925,0.301896253,0.082862094,0.031390615,0,0.074539854,0.197456625,0.094046033,0.017294878,0,0,0,0,0,0,0,0,0,0.479674774,0.215082343,0.060104061,0,0,0,0.178143079,0.066995743,0,0,0.00E+00,0.00E+00,1.26E-02,9.98E-03,1.51E-01,1.48E-01,2.35E-01,9.14E-02,2.68E-02,1.00E-01,8.78E-02,4.96E-02,6.51E-02,2.23E-02,0.00E+00,0.00E+00,0.227438618,2.637207533,mRNA
4186,ssr2406,0,0,0,0,0,0.207037769,0.557931717,0.047942353,0,0,0.11475586,0,0,0,0.072332302,0,0,0,0,0.064682234,0,0.0735932,0.235658254,0.1020278,0.178332562,0.03028428,0.066852734,0.050945746,0.070266159,0,0,0.127357031,0,0,0,0,0,0,0.446926327,0.192382272,0.059734,0.024548849,0,0.128870007,0.147538544,0,0,0,0.00E+00,0.00E+00,0.00E+00,2.16E-02,0.00E+00,9.35E-02,4.14E-01,1.14E-01,7.94E-02,1.83E-02,6.05E-02,5.99E-02,7.26E-02,0.00E+00,2.41E-02,4.25E-02,0.392880895,2.537867879,mRNA
4187,ssr2422,0,0,0,0,0.181372486,0.137605792,0.355510629,0.062082577,0.182923705,0.024152414,0.021228887,0.035123509,0,0,0,0,0,0,0,0.14791078,0.10539341,0.186518921,0.063992796,0.077575572,0.146023178,0.103618244,0.091495165,0.077471932,0,0,0,0,0,0,0,0,0,0,0.357690579,0.117905092,0,0.087616303,0.27160567,0.035891121,0.114888837,0.014402399,0,0,0.00E+00,0.00E+00,0.00E+00,4.93E-02,9.56E-02,1.08E-01,2.59E-01,8.59E-02,1.10E-01,7.18E-02,1.28E-01,4.95E-02,3.83E-02,4.80E-03,0.00E+00,0.00E+00,0.331460026,5.604111567,mRNA
4188,ssr2422-3UTR(Kopf),0,0,0.021482547,0.038026377,0.275514081,0.174191862,0.1596889,0.053889491,0.033079817,0.048918335,0.010749255,0.017784802,0.011751313,0,0.027101652,0.127821567,0,0,0.005413701,0.11958807,0.119297,0.132706928,0.173843474,0.062721006,0.09782273,0.04468101,0.049316803,0.031318606,0.02764526,0.010378204,0,0.125267209,0,0,0.030572268,0.166297128,0.322680066,0.21985148,0.110973645,0.038836837,0.008139621,0.022300903,0.016898826,0.017585523,0.010722271,0.008064827,0,0.027076604,0.00E+00,0.00E+00,1.92E-02,1.08E-01,2.39E-01,1.76E-01,1.48E-01,5.18E-02,4.63E-02,3.86E-02,2.57E-02,2.22E-02,1.67E-02,6.15E-03,9.03E-03,9.34E-02,0.811637081,19.73167525,3UTR
4189,ssr2549-3UTR(Kopf),0,0,0,0,0.246282046,0,0.275006489,0.132472499,0.141936237,0.032796076,0.076966162,0,0.094540491,0,0,0,0,0,0.010166608,0.157205481,0.160023319,0.101951874,0.093276477,0.076561099,0.158366594,0.207393277,0,0.01564465,0.012979037,0.006431584,0,0,0,0,0.048445752,0.042074546,0.114297007,0.166872716,0.147069995,0.061904053,0.019220985,0.134287039,0.156228321,0.01779713,0.063235907,0.028566548,0,0,0.00E+00,0.00E+00,1.95E-02,6.64E-02,1.74E-01,8.96E-02,1.72E-01,9.03E-02,1.07E-01,1.25E-01,7.77E-02,1.11E-02,5.69E-02,1.17E-02,0.00E+00,0.00E+00,0.527917543,6.303289343,3UTR
4190,ssr2553,0,0.000359018,0.015838586,0.123565938,0.360744129,0.247722639,0.148512514,0.028842109,0.009863989,0.012623225,0.00924604,0.010198474,0.005390916,0,0.012432885,0.014659538,0,0.000489486,0.002365873,0.109749944,0.315600984,0.322267818,0.164154538,0.035975719,0.013267266,0.013424337,0.006465667,0.005132522,0.004530531,0.00170079,0.004874525,0,0,0,0.002532165,0.077441668,0.398983387,0.271839191,0.174029156,0.02968539,0.001219924,0.007349815,0.01139719,0.010165992,0.009641992,0.000607379,0.005106751,0,0.00E+00,2.83E-04,6.91E-03,1.04E-01,3.58E-01,2.81E-01,1.62E-01,3.15E-02,8.12E-03,1.11E-02,9.04E-03,8.50E-03,6.52E-03,7.69E-04,7.47E-03,4.89E-03,0.81148975,115.5664053,mRNA
4191,ssr2554,0,0,0,0.003357426,0.225012675,0.286063373,0.178419668,0.055906641,0.084115694,0.038871887,0.022777762,0.020020765,0,0.003383206,0.014357158,0.067713745,0,0,0,0,0.065587011,0.157857849,0.232567119,0.176206623,0.101256459,0.108903462,0.055672752,0.043390162,0.018618517,0.039940045,0,0,0,0,0.003307838,0.024418947,0.132669882,0.161414139,0.272647982,0.14171389,0.020916278,0.064183102,0.092639346,0.061973883,0.022042305,0.002072408,0,0,0.00E+00,0.00E+00,1.10E-03,9.26E-03,1.41E-01,2.02E-01,2.28E-01,1.25E-01,6.88E-02,7.07E-02,5.70E-02,4.18E-02,1.36E-02,1.51E-02,4.79E-03,2.26E-02,0.751651021,25.0184278,mRNA
4192,ssr2554-5UTR(Kopf),0,0,0,0.017219873,0.187145785,0.094657297,0.236662547,0.073209987,0.25166184,0.07476364,0.02920617,0.018120766,0,0.017352097,0,0,0,0,0,0,0.102329386,0.159364828,0.268411888,0.128044468,0.121523961,0.089427403,0.04737877,0.075219649,0.008299646,0,0,0,0,0,0,0,0,0.359084947,0.154729045,0.122107515,0.054285871,0.089239339,0.080502828,0.028722557,0.03064733,0.080680567,0,0,0.00E+00,0.00E+00,0.00E+00,5.74E-03,9.65E-02,2.04E-01,2.20E-01,1.08E-01,1.42E-01,8.45E-02,5.24E-02,4.07E-02,1.30E-02,3.27E-02,0.00E+00,0.00E+00,0.766522924,5.4953959,5UTR
